StationID,time,lat,lon,Wave_Height_Significant,Wave_Maximum_Height,Wave_Peak_Period,Wave_Mean_Period,Wind_Speed,Wind_Gust_Speed,Wind_Direction,Air_Pressure,Sea_Temperature,Current_Speed
Vector_CWB_FB_C6S94,2026-05-29 04:00:00,22.0753,121.5828,0.6,,,5.7,2.5,,9,1009.2,28.6,0.35
Vector_CWB_FB_C6S94,2026-05-29 05:00:00,22.0753,121.5828,0.7,,,5.7,2,,16,1009.5,28.6,0.48
Vector_CWB_FB_C6S94,2026-05-29 06:00:00,22.0753,121.5828,0.6,,,5.5,1.7,,22,1009.5,28.6,0.47
Vector_CWB_FB_C6S94,2026-05-29 07:00:00,22.0753,121.5828,0.6,,,5.4,1.1,,321,1009.9,28.2,0.26
Vector_CWB_FB_C6S94,2026-05-29 08:00:00,22.0753,121.5828,0.7,,,6.1,1.9,,342,1010.3,27.5,0.29
Vector_CWB_FB_C6S94,2026-05-29 09:00:00,22.0753,121.5828,0.6,,,5.6,2.5,,344,1010.4,28.8,0.48
Vector_CWB_FB_C6S94,2026-05-29 10:00:00,22.0753,121.5828,0.6,,,6.8,2.4,,341,1010.2,29,0.47
Vector_CWB_FB_C6S94,2026-05-29 11:00:00,22.0753,121.5828,0.5,,,6.3,3.2,,345,1009.8,29,0.4
Vector_CWB_FB_C6S94,2026-05-29 12:00:00,22.0753,121.5828,0.5,,,6.7,3.7,,24,1009.7,28.8,0.36
Vector_CWB_FB_C6S94,2026-05-29 13:00:00,22.0753,121.5828,0.6,,,6.9,3.9,,24,1008.8,28.9,0.32
Vector_CWB_FB_C6S94,2026-05-29 14:00:00,22.0753,121.5828,0.6,,,6.4,2.5,,32,1008.3,28.5,0.26
Vector_CWB_FB_C6S94,2026-05-29 15:00:00,22.0753,121.5828,0.6,,,5.9,1.7,,41,1007.7,28.7,0.19
Vector_CWB_FB_C6S94,2026-05-29 16:00:00,22.0753,121.5828,0.6,,,5.6,2.6,,23,1007.5,28.4,0.11
Vector_CWB_FB_C6S94,2026-05-29 17:00:00,22.0753,121.5828,0.6,,,5.6,2.5,,5,1008.1,28.5,0.07
Vector_CWB_FB_C6S94,2026-05-29 18:00:00,22.0753,121.5828,0.5,,,5.4,3.6,,23,1008.6,28.6,0.24
Vector_CWB_FB_C6S94,2026-05-29 19:00:00,22.0753,121.5828,0.6,,,6.1,3.6,,20,1009.3,28.4,0.19
Vector_CWB_FB_C6S94,2026-05-29 20:00:00,22.0753,121.5828,0.5,,,4,6,,38,1009.8,28.4,0.1
Vector_CWB_FB_C6S94,2026-05-29 21:00:00,22.0753,121.5828,0.7,,,4.2,7.2,,39,1010.4,27.9,0.31
Vector_CWB_FB_C6S94,2026-05-29 22:00:00,22.0753,121.5828,0.9,,,4.4,6.7,,42,1010.9,28.1,0.21
Vector_CWB_FB_C6S94,2026-05-29 23:00:00,22.0753,121.5828,1.1,,,4.4,7.5,,40,1010.7,28.1,0.17
Vector_CWB_FB_C6S94,2026-05-30 00:00:00,22.0753,121.5828,1.1,,,4.5,7,,27,1010.5,27.9,0.13
Vector_CWB_FB_C6S94,2026-05-30 01:00:00,22.0753,121.5828,1.1,,,4.4,6.4,,26,1009.9,27.8,0.13
Vector_CWB_FB_C6S94,2026-05-30 02:00:00,22.0753,121.5828,1,,,4.7,6.3,,8,1009.5,27.3,0.21
Vector_CWB_FB_C6S94,2026-05-30 03:00:00,22.0753,121.5828,1,,,4.8,6.9,,19,1009.3,27.7,0.32
Vector_CWB_FB_C6S94,2026-05-30 04:00:00,22.0753,121.5828,1.3,,,5,6.8,,27,1009.2,27.5,0.41
Vector_CWB_FB_C6S94,2026-05-30 05:00:00,22.0753,121.5828,1,,,5.1,8,,27,1008.5,27.5,0.61
Vector_CWB_FB_C6S94,2026-05-30 06:00:00,22.0753,121.5828,1.2,,,4.7,8.3,,17,1009.5,27.5,0.19
Vector_CWB_FB_C6S94,2026-05-30 07:00:00,22.0753,121.5828,1.3,,,4.9,7.6,,22,1010.2,27.7,0.33
Vector_CWB_FB_C6S94,2026-05-30 08:00:00,22.0753,121.5828,1.3,,,5.1,7.5,,29,1010.7,27.5,0.29
Vector_CWB_FB_C6S94,2026-05-30 09:00:00,22.0753,121.5828,1.1,,,5.2,7.5,,15,1010.9,27.5,0.15
Vector_CWB_FB_C6S94,2026-05-30 10:00:00,22.0753,121.5828,1.1,,,5.6,7.5,,26,1010.7,27.4,0.06
Vector_CWB_FB_C6S94,2026-05-30 11:00:00,22.0753,121.5828,1,,,5.1,7.7,,25,1010.3,27.4,0.15
Vector_CWB_FB_C6S94,2026-05-30 12:00:00,22.0753,121.5828,1.3,,,4.8,8.1,,29,1009.6,27.6,0.06
Vector_CWB_FB_C6S94,2026-05-30 13:00:00,22.0753,121.5828,1.3,,,4.8,9,,21,1009,27.9,0.05
Vector_CWB_FB_C6S94,2026-05-30 14:00:00,22.0753,121.5828,1.5,,,5.2,9.3,,22,1008.3,27.8,0.12
Vector_CWB_FB_C6S94,2026-05-30 15:00:00,22.0753,121.5828,1.4,,,4.8,9.8,,33,1008.1,27.7,0.13
Vector_CWB_FB_C6S94,2026-05-30 16:00:00,22.0753,121.5828,1.5,,,4.9,9,,27,1007.9,27.7,0.29
Vector_CWB_FB_C6S94,2026-05-30 17:00:00,22.0753,121.5828,1.4,,,4.8,8.5,,26,1007.9,27.7,0.28
Vector_CWB_FB_C6S94,2026-05-30 18:00:00,22.0753,121.5828,1.4,,,4.8,9.1,,31,1008.7,27.7,0.23
Vector_CWB_FB_C6S94,2026-05-30 19:00:00,22.0753,121.5828,1.3,,,4.7,8.9,,31,1009.2,27.7,0.38
Vector_CWB_FB_C6S94,2026-05-30 20:00:00,22.0753,121.5828,1.5,,,5.2,9.5,,34,1009.7,27.6,0.11
Vector_CWB_FB_C6S94,2026-05-30 21:00:00,22.0753,121.5828,1.4,,,5,9,,38,1010.2,27.7,0.1
Vector_CWB_FB_C6S94,2026-05-30 22:00:00,22.0753,121.5828,1.5,,,5.4,8.5,,27,1010.5,27.7,0.22
Vector_CWB_FB_C6S94,2026-05-30 23:00:00,22.0753,121.5828,1.7,,,6,8.5,,21,1010.1,27.7,0.42
Vector_CWB_FB_C6S94,2026-05-31 00:00:00,22.0753,121.5828,2.2,,,6.9,8.5,,16,1009.3,27.6,0.13
Vector_CWB_FB_C6S94,2026-05-31 01:00:00,22.0753,121.5828,2.3,,,6.7,8.2,,19,1008.5,27.7,0.18
Vector_CWB_FB_C6B01,2026-05-29 00:00:00,25.6049,122.0588,0.7,,,4.6,,,,1010.5,26.4,1.13
Vector_CWB_FB_C6B01,2026-05-29 01:00:00,25.6049,122.0588,0.6,,,4.5,,,,1010.3,26.6,0.99
Vector_CWB_FB_C6B01,2026-05-29 02:00:00,25.6049,122.0588,0.7,,,4.8,,,,1009.7,26.3,0.46
Vector_CWB_FB_C6B01,2026-05-29 03:00:00,25.6049,122.0588,0.6,,,4.6,,,,1009.4,26.3,0.16
Vector_CWB_FB_C6B01,2026-05-29 04:00:00,25.6049,122.0588,0.7,,,4.9,,,,1009.4,25.5,0.82
Vector_CWB_FB_C6B01,2026-05-29 05:00:00,25.6049,122.0588,0.6,,,4.6,,,,1009.7,26.3,1.15
Vector_CWB_FB_C6B01,2026-05-29 06:00:00,25.6049,122.0588,0.7,,,4.7,,,,1010.3,25.9,1.23
Vector_CWB_FB_C6B01,2026-05-29 07:00:00,25.6049,122.0588,0.6,,,4.6,,,,1011.2,25.1,0.91
Vector_CWB_FB_C6B01,2026-05-29 08:00:00,25.6049,122.0588,0.6,,,4.4,,,,1012,25.9,0.3
Vector_CWB_FB_C6B01,2026-05-29 09:00:00,25.6049,122.0588,0.7,,,4.5,,,,1012.3,25.6,0.72
Vector_CWB_FB_C6B01,2026-05-29 10:00:00,25.6049,122.0588,0.6,,,4.5,,,,1012.4,25.4,1.16
Vector_CWB_FB_C6B01,2026-05-29 11:00:00,25.6049,122.0588,0.6,,,4.3,,,,1012.1,25.4,1.2
Vector_CWB_FB_C6B01,2026-05-29 12:00:00,25.6049,122.0588,0.7,,,4.2,,,,1011.8,24.8,1.04
Vector_CWB_FB_C6B01,2026-05-29 13:00:00,25.6049,122.0588,0.6,,,4.2,,,,1011.3,24.8,0.6
Vector_CWB_FB_C6B01,2026-05-29 14:00:00,25.6049,122.0588,0.8,,,4.2,,,,1010.9,24.6,0.2
Vector_CWB_FB_C6B01,2026-05-29 15:00:00,25.6049,122.0588,0.7,,,4,,,,1010.7,23.7,0.61
Vector_CWB_FB_C6B01,2026-05-29 16:00:00,25.6049,122.0588,0.8,,,4.2,,,,1010.2,23.3,1.05
Vector_CWB_FB_C6B01,2026-05-29 17:00:00,25.6049,122.0588,0.7,,,4.3,,,,1010.1,24.1,1.3
Vector_CWB_FB_C6B01,2026-05-29 18:00:00,25.6049,122.0588,0.7,,,4.6,,,,1010.7,26.9,1.17
Vector_CWB_FB_C6B01,2026-05-29 19:00:00,25.6049,122.0588,0.8,,,5.1,,,,1011.5,27.1,1.25
Vector_CWB_FB_C6B01,2026-05-29 20:00:00,25.6049,122.0588,0.9,,,4.8,,,,1012.2,27.8,1.14
Vector_CWB_FB_C6B01,2026-05-29 21:00:00,25.6049,122.0588,0.7,,,4.4,,,,1012.7,27.2,0.78
Vector_CWB_FB_C6B01,2026-05-29 22:00:00,25.6049,122.0588,0.8,,,4.2,,,,1013,27,0.17
Vector_CWB_FB_C6B01,2026-05-29 23:00:00,25.6049,122.0588,0.9,,,5,,,,1012.9,26.8,0.24
Vector_CWB_FB_C6B01,2026-05-30 00:00:00,25.6049,122.0588,0.7,,,5,,,,1012.7,26.1,1.07
Vector_CWB_FB_C6B01,2026-05-30 01:00:00,25.6049,122.0588,0.8,,,4.9,,,,1012.4,26,0.8
Vector_CWB_FB_C6B01,2026-05-30 02:00:00,25.6049,122.0588,0.8,,,4.5,,,,1011.9,26.4,0.21
Vector_CWB_FB_C6B01,2026-05-30 03:00:00,25.6049,122.0588,0.8,,,4.4,,,,1011.7,26,0.43
Vector_CWB_FB_C6B01,2026-05-30 04:00:00,25.6049,122.0588,0.6,,,4.1,,,,1011.6,25.7,0.65
Vector_CWB_FB_C6B01,2026-05-30 05:00:00,25.6049,122.0588,0.6,,,4.3,,,,1011.7,25.5,1.08
Vector_CWB_FB_C6B01,2026-05-30 06:00:00,25.6049,122.0588,0.7,,,4.6,,,,1012,27.1,1.37
Vector_CWB_FB_C6B01,2026-05-30 07:00:00,25.6049,122.0588,0.7,,,4.6,,,,1012.4,27.1,1.25
Vector_CWB_FB_C6B01,2026-05-30 08:00:00,25.6049,122.0588,0.8,,,4.8,,,,1012.2,27.4,1.14
Vector_CWB_FB_C6B01,2026-05-30 09:00:00,25.6049,122.0588,0.8,,,4.8,,,,1012.7,27.3,0.56
Vector_CWB_FB_C6B01,2026-05-30 10:00:00,25.6049,122.0588,0.8,,,4.7,,,,1012.9,26.8,0.28
Vector_CWB_FB_C6B01,2026-05-30 11:00:00,25.6049,122.0588,0.8,,,4.9,,,,1012.9,27.2,0.68
Vector_CWB_FB_C6B01,2026-05-30 12:00:00,25.6049,122.0588,0.9,,,4.8,,,,1012.7,27.2,0.84
Vector_CWB_FB_C6B01,2026-05-30 13:00:00,25.6049,122.0588,0.7,,,4.6,,,,1011.9,27.4,0.97
Vector_CWB_FB_C6B01,2026-05-30 14:00:00,25.6049,122.0588,0.6,,,4.4,,,,1011.7,27,0.55
Vector_CWB_FB_C6B01,2026-05-30 15:00:00,25.6049,122.0588,0.8,,,4.7,,,,1011.4,26.2,0.4
Vector_CWB_FB_C6B01,2026-05-30 16:00:00,25.6049,122.0588,0.6,,,4.5,,,,1011.1,26.6,1.03
Vector_CWB_FB_C6B01,2026-05-30 17:00:00,25.6049,122.0588,0.7,,,4.8,,,,1011.1,27,1.42
Vector_CWB_FB_C6B01,2026-05-30 18:00:00,25.6049,122.0588,0.6,,,5.2,,,,1011.6,27.4,1.8
Vector_CWB_FB_C6B01,2026-05-30 19:00:00,25.6049,122.0588,0.6,,,5.3,,,,1011.8,26.9,1.62
Vector_CWB_FB_C6B01,2026-05-30 20:00:00,25.6049,122.0588,0.7,,,4.9,,,,1011.9,27.1,1.42
Vector_CWB_FB_C6B01,2026-05-30 21:00:00,25.6049,122.0588,0.8,,,4.9,,,,1012.3,26.6,1.13
Vector_CWB_FB_C6B01,2026-05-30 22:00:00,25.6049,122.0588,0.8,,,4.7,,,,1012.4,27,0.66
Vector_CWB_FB_C6B01,2026-05-30 23:00:00,25.6049,122.0588,0.9,,,4.8,,,,1012.4,26,0.31
Vector_CWB_FB_C6B01,2026-05-31 00:00:00,25.6049,122.0588,0.9,,,5,,,,1011.8,26.9,0.25
Vector_CWB_FB_C6B01,2026-05-31 01:00:00,25.6049,122.0588,0.9,,,4.5,,,,1011,27,0.21
Vector_CWB_FB_C6F01,2026-05-29 00:00:00,24.2111,120.4094,0.3,,,4,1.5,,224,1009.4,27.6,0.2
Vector_CWB_FB_C6F01,2026-05-29 01:00:00,24.2111,120.4094,0.3,,,4,1.5,,190,1009,27.6,0.16
Vector_CWB_FB_C6F01,2026-05-29 02:00:00,24.2111,120.4094,0.3,,,4.2,,,,1009,27.6,0.17
Vector_CWB_FB_C6F01,2026-05-29 03:00:00,24.2111,120.4094,0.3,,,4.3,2.5,,286,1009.4,27.6,0.22
Vector_CWB_FB_C6F01,2026-05-29 04:00:00,24.2111,120.4094,0.3,,,4.1,2.6,,310,1009.5,27.6,0.24
Vector_CWB_FB_C6F01,2026-05-29 05:00:00,24.2111,120.4094,0.3,,,4.1,2.2,,336,1009.6,27.6,0.29
Vector_CWB_FB_C6F01,2026-05-29 06:00:00,24.2111,120.4094,0.3,,,4,1.2,,327,1009.6,29,0.32
Vector_CWB_FB_C6F01,2026-05-29 07:00:00,24.2111,120.4094,0.3,,,4,1.8,,354,1010.7,28.6,0.38
Vector_CWB_FB_C6F01,2026-05-29 08:00:00,24.2111,120.4094,0.3,,,4.1,4.4,,6,1011,28.4,0.25
Vector_CWB_FB_C6F01,2026-05-29 09:00:00,24.2111,120.4094,0.3,,,3.8,4,,39,1010.8,28,0.21
Vector_CWB_FB_C6F01,2026-05-29 10:00:00,24.2111,120.4094,0.3,,,4,3.7,,34,1010.2,27.8,0.12
Vector_CWB_FB_C6F01,2026-05-29 11:00:00,24.2111,120.4094,0.3,,,3.6,5.4,,6,1009.6,27.9,0.14
Vector_CWB_FB_C6F01,2026-05-29 12:00:00,24.2111,120.4094,0.5,,,3.6,6.9,,22,1009.1,28.7,0.06
Vector_CWB_FB_C6F01,2026-05-29 13:00:00,24.2111,120.4094,0.6,,,3.6,7.7,,32,1008,28.6,0.07
Vector_CWB_FB_C6F01,2026-05-29 14:00:00,24.2111,120.4094,0.8,,,3.7,9.1,,12,1007.8,28.6,0.13
Vector_CWB_FB_C6F01,2026-05-29 15:00:00,24.2111,120.4094,1.1,,,4.1,10.9,,20,1007.4,28.8,0.04
Vector_CWB_FB_C6F01,2026-05-29 16:00:00,24.2111,120.4094,1.8,,,4.7,11.1,,22,1006.4,28.5,0.08
Vector_CWB_FB_C6F01,2026-05-29 17:00:00,24.2111,120.4094,1.8,,,5.1,11.2,,27,1006.4,28.3,0.11
Vector_CWB_FB_C6F01,2026-05-29 18:00:00,24.2111,120.4094,1.7,,,5.1,10.2,,32,1007.5,28.2,0.16
Vector_CWB_FB_C6F01,2026-05-29 19:00:00,24.2111,120.4094,2,,,5.4,8.8,,30,1008.3,27.9,0.16
Vector_CWB_FB_C6F01,2026-05-29 20:00:00,24.2111,120.4094,1.8,,,5.4,9.4,,30,1009,28,
Vector_CWB_FB_C6F01,2026-05-29 21:00:00,24.2111,120.4094,1.5,,,4.7,9.6,,28,1009.9,28,0.16
Vector_CWB_FB_C6F01,2026-05-29 22:00:00,24.2111,120.4094,1.7,,,5.3,8.8,,28,1009.8,27.9,0.25
Vector_CWB_FB_C6F01,2026-05-29 23:00:00,24.2111,120.4094,1.4,,,4.8,7.5,,24,1009.4,27.8,0.3
Vector_CWB_FB_C6F01,2026-05-30 00:00:00,24.2111,120.4094,1.2,,,4.5,8.2,,31,1009,27.9,0.34
Vector_CWB_FB_C6F01,2026-05-30 01:00:00,24.2111,120.4094,1.4,,,4.8,8.5,,24,1008.9,27.9,0.29
Vector_CWB_FB_C6F01,2026-05-30 02:00:00,24.2111,120.4094,1.3,,,4.8,7.9,,29,1008.8,27.9,0.19
Vector_CWB_FB_C6F01,2026-05-30 03:00:00,24.2111,120.4094,1.2,,,4.7,7.5,,38,1008.4,27.8,0.22
Vector_CWB_FB_C6F01,2026-05-30 04:00:00,24.2111,120.4094,1.2,,,4.7,8.1,,43,1008.2,27.7,0.1
Vector_CWB_FB_C6F01,2026-05-30 05:00:00,24.2111,120.4094,1.3,,,4.9,7,,37,1008.3,27.8,0.03
Vector_CWB_FB_C6F01,2026-05-30 06:00:00,24.2111,120.4094,1.3,,,4.7,7.3,,38,1008.6,27.8,0.06
Vector_CWB_FB_C6F01,2026-05-30 07:00:00,24.2111,120.4094,1.3,,,4.8,6.1,,41,1008.9,27.9,0.12
Vector_CWB_FB_C6F01,2026-05-30 08:00:00,24.2111,120.4094,1.3,,,4.8,6.7,,49,1009.3,27.9,0.06
Vector_CWB_FB_C6F01,2026-05-30 09:00:00,24.2111,120.4094,1.4,,,5,5.8,,51,1009.2,28,0.05
Vector_CWB_FB_C6F01,2026-05-30 10:00:00,24.2111,120.4094,1.5,,,5.3,5.6,,27,1009.6,28.1,0.01
Vector_CWB_FB_C6F01,2026-05-30 11:00:00,24.2111,120.4094,1.4,,,5.2,10,,23,1009.4,28,0.05
Vector_CWB_FB_C6F01,2026-05-30 12:00:00,24.2111,120.4094,1.9,,,5.3,10.6,,26,1009.5,28,0.1
Vector_CWB_FB_C6F01,2026-05-30 13:00:00,24.2111,120.4094,2,,,5.5,11.3,,30,1008.9,28.1,0.2
Vector_CWB_FB_C6F01,2026-05-30 14:00:00,24.2111,120.4094,1.9,,,5.2,11.7,,31,1008.1,28.1,0.07
Vector_CWB_FB_C6F01,2026-05-30 15:00:00,24.2111,120.4094,1.9,,,5.1,11.3,,29,1007.8,28.1,0.05
Vector_CWB_FB_C6F01,2026-05-30 16:00:00,24.2111,120.4094,1.8,,,5,11.5,,26,1006.8,28.1,0.04
Vector_CWB_FB_C6F01,2026-05-30 17:00:00,24.2111,120.4094,2.1,,,5.4,11.6,,27,1006.7,28,0.08
Vector_CWB_FB_C6F01,2026-05-30 18:00:00,24.2111,120.4094,2.3,,,5.8,13,,27,1006.9,28,0.02
Vector_CWB_FB_C6F01,2026-05-30 19:00:00,24.2111,120.4094,2.2,,,5.5,12.4,,27,1007.1,27.9,
Vector_CWB_FB_C6F01,2026-05-30 20:00:00,24.2111,120.4094,2.3,,,5.6,11.5,,28,1007.8,27.9,0.15
Vector_CWB_FB_C6F01,2026-05-30 21:00:00,24.2111,120.4094,2.3,,,5.7,11.9,,27,1008.6,27.8,0.17
Vector_CWB_FB_C6F01,2026-05-30 22:00:00,24.2111,120.4094,2,,,5.5,10.2,,33,1009,27.8,0.34
Vector_CWB_FB_C6F01,2026-05-30 23:00:00,24.2111,120.4094,1.7,,,5.3,9.1,,30,1008.8,27.8,0.37
Vector_CWB_FB_C6F01,2026-05-31 00:00:00,24.2111,120.4094,1.7,,,5,9.1,,30,1008.1,27.7,0.44
Vector_CWB_FB_C6F01,2026-05-31 01:00:00,24.2111,120.4094,1.9,,,5.1,11.6,,34,1007.3,27.7,0.32
Vector_IHMT_FB_TP,2026-05-29 00:00:00,25.165925,121.3503083,0.4,,4.6,,,,,,,0.54
Vector_IHMT_FB_TP,2026-05-29 01:00:00,25.165925,121.3503083,0.4,,5.1,,,,,,,0.44
Vector_IHMT_FB_TP,2026-05-29 02:00:00,25.165925,121.3503083,0.4,,5,,,,,,,0.2
Vector_IHMT_FB_TP,2026-05-29 03:00:00,25.165925,121.3503083,0.5,,6,,,,,,,0.15
Vector_IHMT_FB_TP,2026-05-29 04:00:00,25.165925,121.3503083,0.4,,5.3,,,,,,,0.39
Vector_IHMT_FB_TP,2026-05-29 05:00:00,25.165925,121.3503083,0.4,,5.9,,,,,,,0.63
Vector_IHMT_FB_TP,2026-05-29 06:00:00,25.165925,121.3503083,0.7,,3.1,,,,,,,0.35
Vector_IHMT_FB_TP,2026-05-29 07:00:00,25.165925,121.3503083,0.7,,3.8,,,,,,,0.24
Vector_IHMT_FB_TP,2026-05-29 08:00:00,25.165925,121.3503083,0.6,,4.3,,,,,,,0.19
Vector_IHMT_FB_TP,2026-05-29 09:00:00,25.165925,121.3503083,0.7,,4.5,,,,,,,0.18
Vector_IHMT_FB_TP,2026-05-29 10:00:00,25.165925,121.3503083,0.8,,5.4,,,,,,,0.7
Vector_IHMT_FB_TP,2026-05-29 11:00:00,25.165925,121.3503083,1.2,,5.4,,,,,,,0.6
Vector_IHMT_FB_TP,2026-05-29 12:00:00,25.165925,121.3503083,1.2,,5.3,,,,,,,0.58
Vector_IHMT_FB_TP,2026-05-29 13:00:00,25.165925,121.3503083,1.3,,5.4,,,,,,,0.32
Vector_IHMT_FB_TP,2026-05-29 14:00:00,25.165925,121.3503083,1.4,,5.5,,,,,,,0.18
Vector_IHMT_FB_TP,2026-05-29 15:00:00,25.165925,121.3503083,1.5,,5.3,,,,,,,0.24
Vector_IHMT_FB_TP,2026-05-29 16:00:00,25.165925,121.3503083,1.2,,5.1,,,,,,,0.76
Vector_IHMT_FB_TP,2026-05-29 17:00:00,25.165925,121.3503083,1,,4.6,,,,,,,0.88
Vector_IHMT_FB_TP,2026-05-29 18:00:00,25.165925,121.3503083,0.8,,4.9,,,,,,,0.91
Vector_IHMT_FB_TP,2026-05-29 19:00:00,25.165925,121.3503083,0.7,,5,,,,,,,0.65
Vector_IHMT_FB_TP,2026-05-29 20:00:00,25.165925,121.3503083,0.7,,5.3,,,,,,,0.33
Vector_IHMT_FB_TP,2026-05-29 21:00:00,25.165925,121.3503083,0.8,,5.3,,,,,,,0.15
Vector_IHMT_FB_TP,2026-05-29 22:00:00,25.165925,121.3503083,0.7,,6,,,,,,,0.52
Vector_IHMT_FB_TP,2026-05-29 23:00:00,25.165925,121.3503083,0.8,,5.5,,,,,,,0.51
Vector_IHMT_FB_TP,2026-05-30 00:00:00,25.165925,121.3503083,0.9,,6.2,,,,,,,0.52
Vector_IHMT_FB_TP,2026-05-30 01:00:00,25.165925,121.3503083,0.9,,6,,,,,,,0.53
Vector_IHMT_FB_TP,2026-05-30 02:00:00,25.165925,121.3503083,1.1,,5.9,,,,,,,0.31
Vector_IHMT_FB_TP,2026-05-30 03:00:00,25.165925,121.3503083,1.1,,5.5,,,,,,,0.09
Vector_IHMT_FB_TP,2026-05-30 04:00:00,25.165925,121.3503083,1.1,,5.3,,,,,,,0.29
Vector_IHMT_FB_TP,2026-05-30 05:00:00,25.165925,121.3503083,1.1,,5.2,,,,,,,0.32
Vector_IHMT_FB_TP,2026-05-30 06:00:00,25.165925,121.3503083,0.8,,5.1,,,,,,,0.41
Vector_IHMT_FB_TP,2026-05-30 07:00:00,25.165925,121.3503083,0.8,,5.4,,,,,,,0.39
Vector_IHMT_FB_TP,2026-05-30 08:00:00,25.165925,121.3503083,1,,4.3,,,,,,,0.26
Vector_IHMT_FB_TP,2026-05-30 09:00:00,25.165925,121.3503083,1.2,,4.1,,,,,,,0.14
Vector_IHMT_FB_TP,2026-05-30 10:00:00,25.165925,121.3503083,1.2,,4.5,,,,,,,0.49
Vector_IHMT_FB_TP,2026-05-30 11:00:00,25.165925,121.3503083,1.2,,4.9,,,,,,,0.58
Vector_IHMT_FB_TP,2026-05-30 12:00:00,25.165925,121.3503083,1.4,,5.2,,,,,,,0.49
Vector_IHMT_FB_TP,2026-05-30 13:00:00,25.165925,121.3503083,1.6,,5.2,,,,,,,0.46
Vector_IHMT_FB_TP,2026-05-30 14:00:00,25.165925,121.3503083,1.5,,5.5,,,,,,,0.21
Vector_IHMT_FB_TP,2026-05-30 15:00:00,25.165925,121.3503083,1.5,,5.2,,,,,,,0.04
Vector_IHMT_FB_TP,2026-05-30 16:00:00,25.165925,121.3503083,1.3,,5.1,,,,,,,0.48
Vector_IHMT_FB_TP,2026-05-30 17:00:00,25.165925,121.3503083,1.1,,5.2,,,,,,,0.92
Vector_IHMT_FB_TP,2026-05-30 18:00:00,25.165925,121.3503083,0.9,,4.8,,,,,,,-999
Vector_IHMT_FB_TP,2026-05-30 19:00:00,25.165925,121.3503083,0.9,,5.4,,,,,,,0.75
Vector_IHMT_FB_TP,2026-05-30 20:00:00,25.165925,121.3503083,0.8,,6.1,,,,,,,0.45
Vector_IHMT_FB_TP,2026-05-30 21:00:00,25.165925,121.3503083,0.8,,6.1,,,,,,,0.2
Vector_IHMT_FB_TP,2026-05-30 22:00:00,25.165925,121.3503083,0.8,,6.4,,,,,,,0.34
Vector_IHMT_FB_TP,2026-05-30 23:00:00,25.165925,121.3503083,0.7,,6.7,,,,,,,0.59
Vector_IHMT_FB_TP,2026-05-31 00:00:00,25.165925,121.3503083,0.9,,6.2,,,,,,,0.64
Vector_IHMT_FB_TP,2026-05-31 01:00:00,25.165925,121.3503083,1,,5.6,,,,,,,0.58
Vector_IHMT_FB_TP,2026-05-31 02:00:00,25.165925,121.3503083,1,,5.2,,,,,,,0.55
Vector_IHMT_FB_AP,2026-05-29 00:00:00,22.9637299,120.1495881,0.6,,4.8,,,,,,,0.24
Vector_IHMT_FB_AP,2026-05-29 01:00:00,22.9637299,120.1495881,0.5,,5.1,,,,,,,0.19
Vector_IHMT_FB_AP,2026-05-29 02:00:00,22.9637299,120.1495881,0.5,,5.2,,,,,,,0.04
Vector_IHMT_FB_AP,2026-05-29 03:00:00,22.9637299,120.1495881,0.6,,5,,,,,,,0.13
Vector_IHMT_FB_AP,2026-05-29 04:00:00,22.9637299,120.1495881,0.5,,5.1,,,,,,,0.23
Vector_IHMT_FB_AP,2026-05-29 05:00:00,22.9637299,120.1495881,0.5,,4.8,,,,,,,0.28
Vector_IHMT_FB_AP,2026-05-29 06:00:00,22.9637299,120.1495881,0.5,,4.9,,,,,,,0.27
Vector_IHMT_FB_AP,2026-05-29 07:00:00,22.9637299,120.1495881,0.5,,5.2,,,,,,,0.08
Vector_IHMT_FB_AP,2026-05-29 08:00:00,22.9637299,120.1495881,0.5,,5.4,,,,,,,0.28
Vector_IHMT_FB_AP,2026-05-29 09:00:00,22.9637299,120.1495881,0.5,,5.1,,,,,,,0.28
Vector_IHMT_FB_AP,2026-05-29 10:00:00,22.9637299,120.1495881,0.4,,5.3,,,,,,,0.42
Vector_IHMT_FB_AP,2026-05-29 11:00:00,22.9637299,120.1495881,0.4,,5.3,,,,,,,0.47
Vector_IHMT_FB_AP,2026-05-29 12:00:00,22.9637299,120.1495881,0.4,,5.6,,,,,,,0.48
Vector_IHMT_FB_AP,2026-05-29 13:00:00,22.9637299,120.1495881,0.4,,4.8,,,,,,,0.45
Vector_IHMT_FB_AP,2026-05-29 14:00:00,22.9637299,120.1495881,0.5,,4.8,,,,,,,0.23
Vector_IHMT_FB_AP,2026-05-29 15:00:00,22.9637299,120.1495881,0.5,,4.4,,,,,,,0.11
Vector_IHMT_FB_AP,2026-05-29 16:00:00,22.9637299,120.1495881,0.5,,4.3,,,,,,,0.12
Vector_IHMT_FB_AP,2026-05-29 17:00:00,22.9637299,120.1495881,0.5,,4.7,,,,,,,0.37
Vector_IHMT_FB_AP,2026-05-29 18:00:00,22.9637299,120.1495881,0.5,,4.6,,,,,,,0.4
Vector_IHMT_FB_AP,2026-05-29 19:00:00,22.9637299,120.1495881,0.3,,5.4,,,,,,,0.38
