target_zh,scientificName,vernacularName,class,decimalLatitude,decimalLongitude,eventDate,year,month,depth_m,individualCount,source
圓鰺,Decapterus maruadsi,,Actinopterygii,23.42,119.59,2003-11-20,2003,11,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,23.38,119.77,2003-11-20,2003,11,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.41,121.58,2000-10-23,2000,10,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.18,121.93,2000-11-15,2000,11,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.13,121.96,2000-11-15,2000,11,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.88,121.89,2000-12-27,2000,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.91,121.87,2000-12-27,2000,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.41,121.58,2001-02-26,2001,2,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,22.58,120.29,1970-05-15,1970,5,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.17,121.41,1989-06-09,1989,6,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,22.47,120.43,1993-06-20,1993,6,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,22.58,120.29,1993-03-20,1993,3,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.45,121.93,1990-01-17,1990,1,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.94,121.9,1990-03-21,1990,3,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.2,121.67,2000-10-23,2000,10,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.91,121.92,2000-12-01,2000,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,24.95,121.93,2000-12-01,2000,12,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.08,122.02,2000-11-15,2000,11,,1,臺灣魚類資料庫
圓鰺,Decapterus maruadsi,,Actinopterygii,25.25,121.63,1990-01-01,1990,1,,1,國立海洋科技博物館
圓鰺,Decapterus maruadsi,,Actinopterygii,24.52,120.64,2002-02-04,2002,2,,1,國立海洋科技博物館
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,26.0454,119.3221,2025-02-20T16:39:27,2025,2,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.4135,118.1902,2023-07-24T09:48:44,2023,7,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1982,119.7601,2022-01-01,2022,1,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.195,119.8185,2022-01-01,2022,1,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,23.6488,120.0539,2022-02-28,2022,2,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.4792,120.1753,2022-03-01,2022,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.8586,120.8641,2022-03-01,2022,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1916,119.9219,2022-03-01,2022,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.009,119.6198,2022-03-17,2022,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.8586,120.8641,2022-04-29,2022,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.2179,121.3606,2022-04-08,2022,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.7844,120.8135,2022-05-09,2022,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.6304,120.228,2022-05-01,2022,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,23.9215,119.8217,2022-05-11,2022,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.0092,119.7353,2022-05-11,2022,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1982,119.7601,2022-06-01,2022,6,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.2179,121.3606,2022-07-14,2022,7,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1916,119.9219,2021-02-01,2021,2,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.4505,120.1656,2021-03-19,2021,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.785,120.6796,2021-03-29,2021,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.3889,121.6647,2021-04-13,2021,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.0448,119.7804,2021-04-12,2021,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.8622,120.8909,2021-04-28,2021,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.0505,120.2817,2021-05-04,2021,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.2593,120.0531,2021-05-21,2021,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1916,119.9219,2021-05-01,2021,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1425,119.8788,2021-08-01,2021,8,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1647,120.0044,2021-08-01,2021,8,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1234,119.7722,2020-01-22,2020,1,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1452,119.7921,2020-01-22,2020,1,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1257,119.7129,2020-01-22,2020,1,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1077,119.9997,2020-03-18,2020,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.0473,120.2827,2020-03-18,2020,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1982,119.7601,2020-03-12,2020,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.195,119.8185,2020-03-12,2020,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.807,120.4303,2020-05-15,2020,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1319,120.0055,2020-07-24,2020,7,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.2179,121.3606,2019-04-18,2019,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.5,119.76,2018-01-06,2018,1,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.0404,120.2772,2018-03-14,2018,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.0503,121.0162,2018-03-09,2018,3,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.1306,120.0062,2018-06-27,2018,6,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.0993,119.9964,2018-12-20,2018,12,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.32,118.86,2017-02-12,2017,2,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.0503,121.0162,2017-04-11,2017,4,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,25.2,118.89,2017-05-18,2017,5,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.9,118.89,2017-07-20,2017,7,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,26.52,120.17,2017-09-11,2017,9,,1,GBIF
圓鰺,"Decapterus maruadsi (Temminck & Schlegel, 1843)",,,24.48,118.1,2017-09-06,2017,9,,1,GBIF
圓鰺,Decapterus russelli,,Actinopterygii,22.32,120.2,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus russelli,,Actinopterygii,24.88,121.89,2001/4/10 00:00:00,2001,4,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus russelli,,Actinopterygii,25.41,121.58,2000/10/23 00:00:00,2000,10,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus russelli,,Actinopterygii,24.88,121.89,2000/2/17 00:00:00,2000,2,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus russelli,羅氏圓鰺,Actinopterygii,24.58,121.86,2009-02-15,2009,2,,1,國立海洋生物博物館
圓鰺,Decapterus russelli,,Actinopterygii,22.82,121.2,2005-04-27,2005,4,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,22.32,120.2,2001-06-08,2001,6,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,24.88,121.89,2001-04-10,2001,4,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,25.41,121.58,2000-10-23,2000,10,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,24.88,121.89,2000-02-17,2000,2,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,25.21,121.69,1993-12-07,1993,12,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,25.15,121.42,2000-10-23,2000,10,,1,臺灣魚類資料庫
圓鰺,Decapterus russelli,,Actinopterygii,24.91,121.92,2000-02-07,2000,2,,1,臺灣魚類資料庫
圓鰺,"Decapterus russelli (Rüppell, 1830)",,,23.6031,120.0334,2020-04-15,2020,4,,1,GBIF
圓鰺,Decapterus sp.,,Actinopterygii,21.9,120.76,2003-06-04,2003,6,,1,臺灣魚類資料庫
圓鰺,Decapterus sp.,,Actinopterygii,22.0,120.7,2003-06-01,2003,6,,1,臺灣魚類資料庫
圓鰺,Decapterus sp.,,Actinopterygii,21.99,120.66,2004-04-11,2004,4,,1,臺灣魚類資料庫
圓鰺,Decapterus sp.,,Actinopterygii,21.95,120.79,2004-04-11,2004,4,,1,臺灣魚類資料庫
圓鰺,Decapterus sp.,,Actinopterygii,22.33,120.37,2007-10-02,2007,10,,1,臺灣魚類資料庫
圓鰺,Decapterus sp.,,Actinopterygii,22.36,120.37,2007-10-02,2007,10,,1,臺灣魚類資料庫
圓鰺,Decapterus tabl,,Actinopterygii,22.25,120.37,2001/9/8 00:00:00,2001,9,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus tabl,,Actinopterygii,22.24,120.19,2001/11/8 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
圓鰺,Decapterus tabl,,Actinopterygii,23.05,121.22,2008/10/13,2008,10,,1,台灣水產試驗所－近海與外海標本數位典藏
圓鰺,Decapterus tabl,,Actinopterygii,22.25,120.37,2001-09-08,2001,9,,1,臺灣魚類資料庫
圓鰺,Decapterus tabl,,Actinopterygii,22.24,120.19,2001-11-08,2001,11,,1,臺灣魚類資料庫
圓鰺,Decapterus tabl,,Actinopterygii,24.58,121.86,1969-07-07,1969,7,,1,臺灣魚類資料庫
圓鰺,Decapterus tabl,,Actinopterygii,24.58,121.86,1969-09-05,1969,9,,1,臺灣魚類資料庫
圓鰺,Decapterus tabl,,Actinopterygii,24.98,121.04,1993-04-24,1993,4,,1,臺灣魚類資料庫
土魠(馬加鰆),BOLD:AAB5512,,,25.5,119.76,2018-01-06,2018,1,,1,GBIF
土魠(馬加鰆),BOLD:AAB5512,,,25.2,118.89,2017-05-18,2017,5,,1,GBIF
土魠(馬加鰆),BOLD:AAB5512,,,24.9,118.89,2017-07-20,2017,7,,1,GBIF
土魠(馬加鰆),BOLD:AAB5512,,,24.48,118.1,2017-09-06,2017,9,,1,GBIF
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,24.14,120.35,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,24.18,120.33,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,23.05,121.23,2006-05-02,2006,5,,1,台灣水產試驗所－近海與外海標本數位典藏
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,25.16,121.76,1945-10-01,1945,10,,1,國立臺灣博物館
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,24.06,120.43,2002-09-27,2002,9,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,22.47,120.43,2007-10-02,2007,10,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,24.14,120.35,2002-12-18,2002,12,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,24.18,120.33,2002-12-18,2002,12,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,22.58,120.29,1982-12-10,1982,12,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus commerson,,Actinopterygii,22.46,120.46,1991-06-14,1991,6,,1,國立海洋科技博物館
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.5824,121.9824,2025-12-18T16:16,2025,12,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,23.6367,121.611,2024-01-29T11:13,2024,1,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,23.7896,121.6236,2024-02-02T09:33,2024,2,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,23.1416,121.2402,2023-12-29T13:48:49,2023,12,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,25.3889,121.6647,2022-04-12,2022,4,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.1007,119.6391,2022-05-11,2022,5,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.1982,119.7601,2022-06-01,2022,6,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.1916,119.9219,2021-08-01,2021,8,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.0568,120.2914,2021-09-02,2021,9,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.1659,119.9115,2020-03-19,2020,3,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.0617,120.2861,2020-07-24,2020,7,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,23.0902,120.1461,2019-12-24T13:30,2019,12,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,23.0326,120.1377,2019-12-02T13:48,2019,12,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,25.5,119.76,2018-01-06,2018,1,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,25.2,118.89,2017-05-18,2017,5,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.9,118.89,2017-07-20,2017,7,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.48,118.1,2017-09-06,2017,9,,1,GBIF
土魠(馬加鰆),"Scomberomorus commerson (Lacepède, 1800)",,,24.0461,120.2102,2016-08-11,2016,8,,1,GBIF
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,24.14,120.35,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,24.18,120.33,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,23.45,119.62,2003/11/20 00:00:00,2003,11,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,25.41,121.58,2000/3/31 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,25.16,121.76,1956-01-30,1956,1,,1,台灣水產試驗所－近海與外海標本數位典藏
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,23.05,121.23,1993-10-20,1993,10,,1,台灣水產試驗所－近海與外海標本數位典藏
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,21.1,121.37,1991-01-22,1991,1,,1,台灣水產試驗所－近海與外海標本數位典藏
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,22.48,120.46,1983-11-02,1983,11,,1,國立臺灣博物館
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,22.01,120.74,1985-12-04,1985,12,,1,國立臺灣博物館
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,24.06,120.43,2002-09-27,2002,9,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,24.94,121.9,2005-04-24,2005,4,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,24.14,120.35,2002-12-18,2002,12,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,24.18,120.33,2002-12-18,2002,12,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,23.45,119.62,2003-11-20,2003,11,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,25.41,121.58,2000-03-31,2000,3,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,22.58,120.29,1974-01-10,1974,1,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,22.47,120.43,1979-10-18,1979,10,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus guttatus,,Actinopterygii,23.57,119.56,1975-09-09,1975,9,,1,臺灣魚類資料庫
土魠(馬加鰆),"Scomberomorus guttatus (Bloch & Schneider, 1801)",,,24.2998,120.4864,2024-11-06T00:03:54,2024,11,,1,GBIF
土魠(馬加鰆),"Scomberomorus guttatus (Bloch & Schneider, 1801)",,,23.1896,120.0858,2020-12-09T13:40,2020,12,,1,GBIF
土魠(馬加鰆),"Scomberomorus guttatus (Bloch & Schneider, 1801)",,,23.1896,120.0858,2020-12-11T13:25,2020,12,,1,GBIF
土魠(馬加鰆),"Scomberomorus guttatus (Bloch & Schneider, 1801)",,,24.097,119.9971,2018-03-14,2018,3,,1,GBIF
土魠(馬加鰆),Scomberomorus koreanus,,Actinopterygii,24.44,120.65,1990-01-14,1990,1,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus niphonius,,Actinopterygii,24.18,120.33,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
土魠(馬加鰆),Scomberomorus niphonius,,Actinopterygii,24.06,120.43,2002-09-27,2002,9,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus niphonius,,Actinopterygii,25.07,121.92,2005-02-27,2005,2,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus niphonius,,Actinopterygii,24.94,121.9,2005-04-24,2005,4,,1,臺灣魚類資料庫
土魠(馬加鰆),Scomberomorus niphonius,,Actinopterygii,24.18,120.33,2002-12-18,2002,12,,1,臺灣魚類資料庫
土魠(馬加鰆),"Scomberomorus niphonius (Cuvier, 1832)",,,24.4247,119.4027,2023-07-24T09:50:20,2023,7,,1,GBIF
土魠(馬加鰆),"Scomberomorus niphonius (Cuvier, 1832)",,,24.6623,120.7851,2021-11-13T15:13,2021,11,,1,GBIF
土魠(馬加鰆),"Scomberomorus niphonius (Cuvier, 1832)",,,23.1897,120.0859,2019-12-09T13:33,2019,12,,1,GBIF
大目鰱,Priacanthus blochii,,Actinopterygii,23.24,119.97,2003-10-01,2003,10,,1,臺灣魚類資料庫
大目鰱,Priacanthus blochii,,Actinopterygii,22.01,120.74,1979-12-18,1979,12,,1,臺灣魚類資料庫
大目鰱,Priacanthus blochii,,Actinopterygii,22.47,120.43,1980-03-27,1980,3,,1,臺灣魚類資料庫
大目鰱,Priacanthus cruentatus,,Actinopterygii,22.1,121.6,1980-04-01,1980,4,,1,臺灣魚類資料庫
大目鰱,Priacanthus cruentatus,,Actinopterygii,22.1,121.6,1980-04-23,1980,4,,1,臺灣魚類資料庫
大目鰱,Priacanthus cruentatus,,Actinopterygii,22.01,120.74,1991-09-15,1991,9,,1,臺灣魚類資料庫
大目鰱,Priacanthus cruentatus,,Actinopterygii,22.46,120.46,1991-01-18,1991,1,,1,國立海洋科技博物館
大目鰱,Priacanthus fitchi,,Actinopterygii,21.58,117.29,2005/8/17 00:00:00,2005,8,,1,台灣周邊海域深海魚研究船調查資料集
大目鰱,Priacanthus fitchi,深水大眼鯛,Actinopterygii,22.47,120.43,2011-12-29,2011,12,,1,國立海洋生物博物館
大目鰱,Priacanthus fitchi,,Actinopterygii,21.59,117.29,2005-08-17,2005,8,,1,臺灣魚類資料庫
大目鰱,Priacanthus hamrur,,Actinopterygii,23.05,121.22,2008/10/13,2008,10,,1,台灣水產試驗所－近海與外海標本數位典藏
大目鰱,Priacanthus hamrur,,Actinopterygii,23.57,119.56,1946-08-01,1946,8,,1,國立臺灣博物館
大目鰱,Priacanthus hamrur,,Actinopterygii,25.16,121.76,1979-08-06,1979,8,,1,臺灣魚類資料庫
大目鰱,Priacanthus hamrur,,Actinopterygii,24.97,121.91,1979-08-17,1979,8,,1,臺灣魚類資料庫
大目鰱,Priacanthus hamrur,,Actinopterygii,22.01,120.74,1991-12-04,1991,12,,1,臺灣魚類資料庫
大目鰱,Priacanthus hamrur,,Actinopterygii,25.16,121.76,1980-01-04,1980,1,,1,臺灣魚類資料庫
大目鰱,Priacanthus hamrur,,Actinopterygii,22.46,120.46,1991-08-30,1991,8,,1,國立海洋科技博物館
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.3398,120.3707,2026-01-03T08:33,2026,1,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,21.9482,120.7633,2026-04-19T11:12:40,2026,4,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1137,121.9198,2025-07-05T15:59,2025,7,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1134,121.9201,2025-08-09T16:22,2025,8,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,23.6976,121.6322,2024-01-15T09:24,2024,1,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1238,121.906,2024-07-19T13:48:11,2024,7,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1143,121.9196,2024-08-23T11:49,2024,8,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1141,121.9196,2024-09-01T13:03,2024,9,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.114,121.9196,2024-09-14T13:51,2024,9,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,23.5408,121.5581,2023-05-19T11:39,2023,5,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,21.9506,120.7704,2023-07-23T10:44,2023,7,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1158,121.9179,2023-08-23T14:04:51,2023,8,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,21.9292,120.7987,2023-10-28T14:35:10,2023,10,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.6399,121.4774,2023-11-17T09:39:39,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.6364,121.4759,2023-11-17T09:34:38,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.6376,121.4804,2023-11-17T09:36:25,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,21.9427,120.7528,2023-11-04T10:39,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.6383,121.4784,2023-11-17T09:39:39,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.6412,121.4759,2023-11-17T09:39:39,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.6414,121.4773,2023-11-17T09:39:39,2023,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,21.9268,120.7838,2022-07-06T10:20:28,2022,7,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1138,121.9198,2022-11-12T10:36:42,2022,11,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1143,121.9196,2021-10-16T20:52:56,2021,10,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,25.1146,121.9193,2021-10-16T20:48:16,2021,10,,1,GBIF
大目鰱,"Priacanthus hamrur (Forsskål, 1775)",,,22.0068,121.5651,2021-10-19T10:24,2021,10,,1,GBIF
大目鰱,Priacanthus macracanthus,,Actinopterygii,24.82,120.44,2002/3/21 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
大目鰱,Priacanthus macracanthus,,Actinopterygii,24.82,120.44,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
大目鰱,Priacanthus macracanthus,,Actinopterygii,24.83,120.39,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
大目鰱,Priacanthus macracanthus,,Actinopterygii,24.76,120.35,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
大目鰱,Priacanthus macracanthus,,Actinopterygii,24.76,120.35,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
大目鰱,Priacanthus macracanthus,,Actinopterygii,22.28,120.36,2001/9/8 00:00:00,2001,9,,1,臺灣周邊底拖網調查資料集
